Date;WAVE1;WAVE2;WAVE3;WAVE4;WAVE5
420;-0,866838753;-0,871781528;-0,876637399;-0,881405592;-0,886085331
421;-0,871781528;-0,876637399;-0,881405592;-0,886085331;-0,890676737
422;-0,876637399;-0,881405592;-0,886085331;-0,890676737;-0,895178795
423;-0,881405592;-0,886085331;-0,890676737;-0,895178795;-0,899591565
424;-0,886085331;-0,890676737;-0,895178795;-0,899591565;-0,903914332
425;-0,890676737;-0,895178795;-0,899591565;-0,903914332;-0,908146501
426;-0,895178795;-0,899591565;-0,903914332;-0,908146501;-0,91228801
427;-0,899591565;-0,903914332;-0,908146501;-0,91228801;-0,916338146
428;-0,903914332;-0,908146501;-0,91228801;-0,916338146;-0,920296729
429;-0,908146501;-0,91228801;-0,916338146;-0,920296729;-0,924163342
430;-0,91228801;-0,916338146;-0,920296729;-0,924163342;-0,927937329
431;-0,916338146;-0,920296729;-0,924163342;-0,927937329;-0,931618631
432;-0,920296729;-0,924163342;-0,927937329;-0,931618631;-0,935206771
433;-0,924163342;-0,927937329;-0,931618631;-0,935206771;-0,938701212
434;-0,927937329;-0,931618631;-0,935206771;-0,938701212;-0,942101955
435;-0,931618631;-0,935206771;-0,938701212;-0,942101955;-0,945408285
436;-0,935206771;-0,938701212;-0,942101955;-0,945408285;-0,9486202
437;-0,938701212;-0,942101955;-0,945408285;-0,9486202;-0,951737285
438;-0,942101955;-0,945408285;-0,9486202;-0,951737285;-0,954759002
439;-0,945408285;-0,9486202;-0,951737285;-0,954759002;-0,957685351
440;-0,9486202;-0,951737285;-0,954759002;-0,957685351;-0,960515797
441;-0,951737285;-0,954759002;-0,957685351;-0,960515797;-0,963250279
442;-0,954759002;-0,957685351;-0,960515797;-0,963250279;-0,965888441
443;-0,957685351;-0,960515797;-0,963250279;-0,965888441;-0,968429863
444;-0,960515797;-0,963250279;-0,965888441;-0,968429863;-0,970874548
445;-0,963250279;-0,965888441;-0,968429863;-0,970874548;-0,973222136
446;-0,965888441;-0,968429863;-0,970874548;-0,973222136;-0,975472212
447;-0,968429863;-0,970874548;-0,973222136;-0,975472212;-0,977624893
448;-0,970874548;-0,973222136;-0,975472212;-0,977624893;-0,979679704
449;-0,973222136;-0,975472212;-0,977624893;-0,979679704;-0,981636584
450;-0,975472212;-0,977624893;-0,979679704;-0,981636584;-0,983495295
451;-0,977624893;-0,979679704;-0,981636584;-0,983495295;-0,985255539
452;-0,979679704;-0,981636584;-0,983495295;-0,985255539;-0,986917317
453;-0,981636584;-0,983495295;-0,985255539;-0,986917317;-0,988480389
454;-0,983495295;-0,985255539;-0,986917317;-0,988480389;-0,989944577
455;-0,985255539;-0,986917317;-0,988480389;-0,989944577;-0,991309762
456;-0,986917317;-0,988480389;-0,989944577;-0,991309762;-0,992575705
457;-0,988480389;-0,989944577;-0,991309762;-0,992575705;-0,993742466
458;-0,989944577;-0,991309762;-0,992575705;-0,993742466;-0,994809866
459;-0,991309762;-0,992575705;-0,993742466;-0,994809866;-0,995777667
460;-0,992575705;-0,993742466;-0,994809866;-0,995777667;-0,996645927
461;-0,993742466;-0,994809866;-0,995777667;-0,996645927;-0,997414529
462;-0,994809866;-0,995777667;-0,996645927;-0,997414529;-0,998083353
463;-0,995777667;-0,996645927;-0,997414529;-0,998083353;-0,998652339
464;-0,996645927;-0,997414529;-0,998083353;-0,998652339;-0,999121428
465;-0,997414529;-0,998083353;-0,998652339;-0,999121428;-0,999490559
466;-0,998083353;-0,998652339;-0,999121428;-0,999490559;-0,999759793
467;-0,998652339;-0,999121428;-0,999490559;-0,999759793;-0,999928951
468;-0,999121428;-0,999490559;-0,999759793;-0,999928951;-0,999998152
469;-0,999490559;-0,999759793;-0,999928951;-0,999998152;-0,999967337
470;-0,999759793;-0,999928951;-0,999998152;-0,999967337;-0,999836504
471;-0,999928951;-0,999998152;-0,999967337;-0,999836504;-0,999605656
472;-0,999998152;-0,999967337;-0,999836504;-0,999605656;-0,99927479
473;-0,999967337;-0,999836504;-0,999605656;-0,99927479;-0,998844028
474;-0,999836504;-0,999605656;-0,99927479;-0,998844028;-0,998313367
475;-0,999605656;-0,99927479;-0,998844028;-0,998313367;-0,99768281
476;-0,99927479;-0,998844028;-0,998313367;-0,99768281;-0,996952534
477;-0,998844028;-0,998313367;-0,99768281;-0,996952534;-0,996122479
478;-0,998313367;-0,99768281;-0,996952534;-0,996122479;-0,995192826
479;-0,99768281;-0,996952534;-0,996122479;-0,995192826;-0,994163632
480;-0,996952534;-0,996122479;-0,995192826;-0,994163632;-0,993035018
481;-0,996122479;-0,995192826;-0,994163632;-0,993035018;-0,991807044
482;-0,995192826;-0,994163632;-0,993035018;-0,991807044;-0,990479887
483;-0,994163632;-0,993035018;-0,991807044;-0,990479887;-0,989053667
484;-0,993035018;-0,991807044;-0,990479887;-0,989053667;-0,987528503
485;-0,991807044;-0,990479887;-0,989053667;-0,987528503;-0,985904634
486;-0,990479887;-0,989053667;-0,987528503;-0,985904634;-0,98418206
487;-0,989053667;-0,987528503;-0,985904634;-0,98418206;-0,982361078
488;-0,987528503;-0,985904634;-0,98418206;-0,982361078;-0,980441868
489;-0,985904634;-0,98418206;-0,982361078;-0,980441868;-0,978424549
490;-0,98418206;-0,982361078;-0,980441868;-0,978424549;-0,976309478
491;-0,982361078;-0,980441868;-0,978424549;-0,976309478;-0,974096656
492;-0,980441868;-0,978424549;-0,976309478;-0,974096656;-0,97178638
493;-0,978424549;-0,976309478;-0,974096656;-0,97178638;-0,969379008
494;-0,976309478;-0,974096656;-0,97178638;-0,969379008;-0,966874599
495;-0,974096656;-0,97178638;-0,969379008;-0,966874599;-0,964273572
496;-0,97178638;-0,969379008;-0,966874599;-0,964273572;-0,961576045
497;-0,969379008;-0,966874599;-0,964273572;-0,961576045;-0,958782256
498;-0,966874599;-0,964273572;-0,961576045;-0,958782256;-0,955892742
499;-0,964273572;-0,961576045;-0,958782256;-0,955892742;-0,952907503
500;-0,961576045;-0,958782256;-0,955892742;-0,952907503;-0,949826896
501;-0,958782256;-0,955892742;-0,952907503;-0,949826896;-0,946651459
502;-0,955892742;-0,952907503;-0,949826896;-0,946651459;-0,94338125
503;-0,952907503;-0,949826896;-0,946651459;-0,94338125;-0,940016747
504;-0,949826896;-0,946651459;-0,94338125;-0,940016747;-0,936558127
505;-0,946651459;-0,94338125;-0,940016747;-0,936558127;-0,93300581
506;-0,94338125;-0,940016747;-0,936558127;-0,93300581;-0,92936033
507;-0,940016747;-0,936558127;-0,93300581;-0,92936033;-0,925621748
508;-0,936558127;-0,93300581;-0,92936033;-0,925621748;-0,921790779
509;-0,93300581;-0,92936033;-0,925621748;-0,921790779;-0,917867362
510;-0,92936033;-0,925621748;-0,921790779;-0,917867362;-0,913852215
511;-0,925621748;-0,921790779;-0,917867362;-0,913852215;-0,909745812
512;-0,921790779;-0,917867362;-0,913852215;-0,909745812;-0,905548215
513;-0,917867362;-0,913852215;-0,909745812;-0,905548215;-0,901260078
514;-0,913852215;-0,909745812;-0,905548215;-0,901260078;-0,896881998
515;-0,909745812;-0,905548215;-0,901260078;-0,896881998;-0,892413974
516;-0,905548215;-0,901260078;-0,896881998;-0,892413974;-0,88785696
517;-0,901260078;-0,896881998;-0,892413974;-0,88785696;-0,883210897
518;-0,896881998;-0,892413974;-0,88785696;-0,883210897;-0,878476501
519;-0,892413974;-0,88785696;-0,883210897;-0,878476501;-0,873654425
520;-0,88785696;-0,883210897;-0,878476501;-0,873654425;-0,868744791
521;-0,883210897;-0,878476501;-0,873654425;-0,868744791;-0,863748491
522;-0,878476501;-0,873654425;-0,868744791;-0,863748491;-0,858665526
523;-0,873654425;-0,868744791;-0,863748491;-0,858665526;-0,85349673
524;-0,868744791;-0,863748491;-0,858665526;-0,85349673;-0,84824276
525;-0,863748491;-0,858665526;-0,85349673;-0,84824276;-0,842903733
526;-0,858665526;-0,85349673;-0,84824276;-0,842903733;-0,837480366
527;-0,85349673;-0,84824276;-0,842903733;-0,837480366;-0,831973553
528;-0,84824276;-0,842903733;-0,837480366;-0,831973553;-0,826383233
529;-0,842903733;-0,837480366;-0,831973553;-0,826383233;-0,82071048
530;-0,837480366;-0,831973553;-0,826383233;-0,82071048;-0,814955413
531;-0,831973553;-0,826383233;-0,82071048;-0,814955413;-0,809118867
532;-0,826383233;-0,82071048;-0,814955413;-0,809118867;-0,803201616
533;-0,82071048;-0,814955413;-0,809118867;-0,803201616;-0,797203779
534;-0,814955413;-0,809118867;-0,803201616;-0,797203779;-0,791126192
535;-0,809118867;-0,803201616;-0,797203779;-0,791126192;-0,784969747
536;-0,803201616;-0,797203779;-0,791126192;-0,784969747;-0,778734565
537;-0,797203779;-0,791126192;-0,784969747;-0,778734565;-0,772421718
538;-0,791126192;-0,784969747;-0,778734565;-0,772421718;-0,766031325
539;-0,784969747;-0,778734565;-0,772421718;-0,766031325;-0,75956434
540;-0,778734565;-0,772421718;-0,766031325;-0,75956434;-0,753021717
541;-0,772421718;-0,766031325;-0,75956434;-0,753021717;-0,746403396
542;-0,766031325;-0,75956434;-0,753021717;-0,746403396;-0,739710808
543;-0,75956434;-0,753021717;-0,746403396;-0,739710808;-0,732943833
544;-0,753021717;-0,746403396;-0,739710808;-0,732943833;-0,726103604
545;-0,746403396;-0,739710808;-0,732943833;-0,726103604;-0,719191074
546;-0,739710808;-0,732943833;-0,726103604;-0,719191074;-0,712206304
547;-0,732943833;-0,726103604;-0,719191074;-0,712206304;-0,705150247
548;-0,726103604;-0,719191074;-0,712206304;-0,705150247;-0,698024035
549;-0,719191074;-0,712206304;-0,705150247;-0,698024035;-0,690827668
550;-0,712206304;-0,705150247;-0,698024035;-0,690827668;-0,683562517
551;-0,705150247;-0,698024035;-0,690827668;-0,683562517;-0,676228702
552;-0,698024035;-0,690827668;-0,683562517;-0,676228702;-0,668827176
553;-0,690827668;-0,683562517;-0,676228702;-0,668827176;-0,661359191
554;-0,683562517;-0,676228702;-0,668827176;-0,661359191;-0,653824627
555;-0,676228702;-0,668827176;-0,661359191;-0,653824627;-0,646225095
556;-0,668827176;-0,661359191;-0,653824627;-0,646225095;-0,638560534
557;-0,661359191;-0,653824627;-0,646225095;-0,638560534;-0,630832076
558;-0,653824627;-0,646225095;-0,638560534;-0,630832076;-0,623040915
559;-0,646225095;-0,638560534;-0,630832076;-0,623040915;-0,615187049
560;-0,638560534;-0,630832076;-0,623040915;-0,615187049;-0,607271671
561;-0,630832076;-0,623040915;-0,615187049;-0,607271671;-0,599295974
562;-0,623040915;-0,615187049;-0,607271671;-0,599295974;-0,591259897
563;-0,615187049;-0,607271671;-0,599295974;-0,591259897;-0,583165109
564;-0,607271671;-0,599295974;-0,591259897;-0,583165109;-0,575011551
565;-0,599295974;-0,591259897;-0,583165109;-0,575011551;-0,566800535
566;-0,591259897;-0,583165109;-0,575011551;-0,566800535;-0,558533192
567;-0,583165109;-0,575011551;-0,566800535;-0,558533192;-0,550209582
568;-0,575011551;-0,566800535;-0,558533192;-0,550209582;-0,541830957
569;-0,566800535;-0,558533192;-0,550209582;-0,541830957;-0,533398509
570;-0,558533192;-0,550209582;-0,541830957;-0,533398509;-0,524912357
571;-0,550209582;-0,541830957;-0,533398509;-0,524912357;-0,516374052
572;-0,541830957;-0,533398509;-0,524912357;-0,516374052;-0,507783771
573;-0,533398509;-0,524912357;-0,516374052;-0,507783771;-0,499142647
574;-0,524912357;-0,516374052;-0,507783771;-0,499142647;-0,490452021
575;-0,516374052;-0,507783771;-0,499142647;-0,490452021;-0,481711924
576;-0,507783771;-0,499142647;-0,490452021;-0,481711924;-0,472924054
577;-0,499142647;-0,490452021;-0,481711924;-0,472924054;-0,46408847
578;-0,490452021;-0,481711924;-0,472924054;-0,46408847;-0,455206484
579;-0,481711924;-0,472924054;-0,46408847;-0,455206484;-0,446279377
580;-0,472924054;-0,46408847;-0,455206484;-0,446279377;-0,437307209
581;-0,46408847;-0,455206484;-0,446279377;-0,437307209;-0,428291321
582;-0,455206484;-0,446279377;-0,437307209;-0,428291321;-0,419232994
583;-0,446279377;-0,437307209;-0,428291321;-0,419232994;-0,410132319
584;-0,437307209;-0,428291321;-0,419232994;-0,410132319;-0,400991052
585;-0,428291321;-0,419232994;-0,410132319;-0,400991052;-0,391809255
586;-0,419232994;-0,410132319;-0,400991052;-0,391809255;-0,382588267
587;-0,410132319;-0,400991052;-0,391809255;-0,382588267;-0,373329431
588;-0,400991052;-0,391809255;-0,382588267;-0,373329431;-0,364032835
589;-0,391809255;-0,382588267;-0,373329431;-0,364032835;-0,354700267
590;-0,382588267;-0,373329431;-0,364032835;-0,354700267;-0,345331788
591;-0,373329431;-0,364032835;-0,354700267;-0,345331788;-0,335928738
592;-0,364032835;-0,354700267;-0,345331788;-0,335928738;-0,326492578
593;-0,354700267;-0,345331788;-0,335928738;-0,326492578;-0,317023277
594;-0,345331788;-0,335928738;-0,326492578;-0,317023277;-0,307522297
595;-0,335928738;-0,326492578;-0,317023277;-0,307522297;-0,297990978
596;-0,326492578;-0,317023277;-0,307522297;-0,297990978;-0,288429439
597;-0,317023277;-0,307522297;-0,297990978;-0,288429439;-0,278839469
598;-0,307522297;-0,297990978;-0,288429439;-0,278839469;-0,269221187
599;-0,297990978;-0,288429439;-0,278839469;-0,269221187;-0,259575963
600;-0,288429439;-0,278839469;-0,269221187;-0,259575963;-0,249905229
601;-0,278839469;-0,269221187;-0,259575963;-0,249905229;-0,240209043
602;-0,269221187;-0,259575963;-0,249905229;-0,240209043;-0,230488837
603;-0,259575963;-0,249905229;-0,240209043;-0,230488837;-0,220746025
604;-0,249905229;-0,240209043;-0,230488837;-0,220746025;-0,210980684
605;-0,240209043;-0,230488837;-0,220746025;-0,210980684;-0,201194704
606;-0,230488837;-0,220746025;-0,210980684;-0,201194704;-0,191388145
607;-0,220746025;-0,210980684;-0,201194704;-0,191388145;-0,181562424
608;-0,210980684;-0,201194704;-0,191388145;-0,181562424;-0,171719015
609;-0,201194704;-0,191388145;-0,181562424;-0,171719015;-0,161857978
610;-0,191388145;-0,181562424;-0,171719015;-0,161857978;-0,151981205
611;-0,181562424;-0,171719015;-0,161857978;-0,151981205;-0,142088771
612;-0,171719015;-0,161857978;-0,151981205;-0,142088771;-0,132182121
613;-0,161857978;-0,151981205;-0,142088771;-0,132182121;-0,122262716
614;-0,151981205;-0,142088771;-0,132182121;-0,122262716;-0,112330616
615;-0,142088771;-0,132182121;-0,122262716;-0,112330616;-0,102387279
616;-0,132182121;-0,122262716;-0,112330616;-0,102387279;-0,092434183
617;-0,122262716;-0,112330616;-0,102387279;-0,092434183;-0,082471356
618;-0,112330616;-0,102387279;-0,092434183;-0,082471356;-0,072500758
619;-0,102387279;-0,092434183;-0,082471356;-0,072500758;-0,062522441
620;-0,092434183;-0,082471356;-0,072500758;-0,062522441;-0,052537862
621;-0,082471356;-0,072500758;-0,062522441;-0,052537862;-0,042548507
622;-0,072500758;-0,062522441;-0,052537862;-0,042548507;-0,032554422
623;-0,062522441;-0,052537862;-0,042548507;-0,032554422;-0,022557555
624;-0,052537862;-0,042548507;-0,032554422;-0,022557555;-0,012557955
625;-0,042548507;-0,032554422;-0,022557555;-0,012557955;-0,0025571
626;-0,032554422;-0,022557555;-0,012557955;-0,0025571;0,007443534
627;-0,022557555;-0,012557955;-0,0025571;0,007443534;0,017443901
628;-0,012557955;-0,0025571;0,007443534;0,017443901;0,027442522
629;-0,0025571;0,007443534;0,017443901;0,027442522;0,037437923
630;0,007443534;0,017443901;0,027442522;0,037437923;0,047430053
631;0,017443901;0,027442522;0,037437923;0,047430053;0,057416968
632;0,027442522;0,037437923;0,047430053;0,057416968;0,067398615
633;0,037437923;0,047430053;0,057416968;0,067398615;0,07737352
634;0,047430053;0,057416968;0,067398615;0,07737352;0,087340206
635;0,057416968;0,067398615;0,07737352;0,087340206;0,097298637
636;0,067398615;0,07737352;0,087340206;0,097298637;0,107246861
637;0,07737352;0,087340206;0,097298637;0,107246861;0,117184833
638;0,087340206;0,097298637;0,107246861;0,117184833;0,127111077
639;0,097298637;0,107246861;0,117184833;0,127111077;0,137024149
640;0,107246861;0,117184833;0,127111077;0,137024149;0,146923974
641;0,117184833;0,127111077;0,137024149;0,146923974;0,156809106
642;0,127111077;0,137024149;0,146923974;0,156809106;0,166678086
643;0,137024149;0,146923974;0,156809106;0,166678086;0,176530868
644;0,146923974;0,156809106;0,166678086;0,176530868;0,186365515
645;0,156809106;0,166678086;0,176530868;0,186365515;0,196181998
646;0,166678086;0,176530868;0,186365515;0,196181998;0,20597887
647;0,176530868;0,186365515;0,196181998;0,20597887;0,215754658
648;0,186365515;0,196181998;0,20597887;0,215754658;0,225509331
649;0,196181998;0,20597887;0,215754658;0,225509331;0,235241458
650;0,20597887;0,215754658;0,225509331;0,235241458;0,244949579
651;0,215754658;0,225509331;0,235241458;0,244949579;0,254633665
652;0,225509331;0,235241458;0,244949579;0,254633665;0,264291853
653;0,235241458;0,244949579;0,254633665;0,264291853;0,273924023
654;0,244949579;0,254633665;0,264291853;0,273924023;0,283528835
655;0,254633665;0,264291853;0,273924023;0,283528835;0,293104798
656;0,264291853;0,273924023;0,283528835;0,293104798;0,302651912
657;0,273924023;0,283528835;0,293104798;0,302651912;0,3121683
658;0,283528835;0,293104798;0,302651912;0,3121683;0,321653932
659;0,293104798;0,302651912;0,3121683;0,321653932;0,331107378
660;0,302651912;0,3121683;0,321653932;0,331107378;0,340527266
661;0,3121683;0,321653932;0,331107378;0,340527266;0,349913538
662;0,321653932;0,331107378;0,340527266;0,349913538;0,359264791
663;0,331107378;0,340527266;0,349913538;0,359264791;0,368579686
664;0,340527266;0,349913538;0,359264791;0,368579686;0,377858162
665;0,349913538;0,359264791;0,368579686;0,377858162;0,387098402
666;0,359264791;0,368579686;0,377858162;0,387098402;0,396300375
667;0,368579686;0,377858162;0,387098402;0,396300375;0,405462682
668;0,377858162;0,387098402;0,396300375;0,405462682;0,414584011
669;0,387098402;0,396300375;0,405462682;0,414584011;0,423664331
670;0,396300375;0,405462682;0,414584011;0,423664331;0,432701826
671;0,405462682;0,414584011;0,423664331;0,432701826;0,441696465
672;0,414584011;0,423664331;0,432701826;0,441696465;0,450646937
673;0,423664331;0,432701826;0,441696465;0,450646937;0,459551901
674;0,432701826;0,441696465;0,450646937;0,459551901;0,468411326
675;0,441696465;0,450646937;0,459551901;0,468411326;0,477223903
676;0,450646937;0,459551901;0,468411326;0,477223903;0,485988319
677;0,459551901;0,468411326;0,477223903;0,485988319;0,494704574
678;0,468411326;0,477223903;0,485988319;0,494704574;0,503370881
679;0,477223903;0,485988319;0,494704574;0,503370881;0,511987329
680;0,485988319;0,494704574;0,503370881;0,511987329;0,520552516
681;0,494704574;0,503370881;0,511987329;0,520552516;0,529065251
682;0,503370881;0,511987329;0,520552516;0,529065251;0,537525475
683;0,511987329;0,520552516;0,529065251;0,537525475;0,545931876
684;0,520552516;0,529065251;0,537525475;0,545931876;0,554283321
685;0,529065251;0,537525475;0,545931876;0,554283321;0,562579751
